"dim_browser" "dim_deviceCategory" "sessions" "transactions" "QTY" "dim_year" "dim_month"
"5990" "Amazon Silk" "tablet" 275 3 5 2013 4
"5991" "Edge" "desktop" 253 1 3 2013 4
"5992" "Android Webview" "tablet" 32 0 0 2013 4
"5993" "Amazon Silk" "mobile" 8 0 0 2013 4
"5994" "UC Browser" "mobile" 7 0 0 2013 4
"5995" "error" "desktop" 5 0 0 2013 4
"5996" "Opera Mini" "mobile" 2 0 0 2013 4
"5997" "YaBrowser" "tablet" 2 0 0 2013 4
"5998" "Mozilla" "desktop" 0 0 0 2013 4
"5999" "Safari" "tablet" 9217 270 451 2013 4
"6000" "Safari (in-app)" "mobile" 2059 1 4 2013 4
"6001" "Safari (in-app)" "tablet" 1795 19 33 2013 4
"6002" "Chrome" "mobile" 866 1 4 2013 4
"6003" "Android Webview" "mobile" 439 5 9 2013 4
"6004" "Internet Explorer" "tablet" 137 8 0 2013 4
"6005" "Internet Explorer" "mobile" 122 4 4 2013 4
"6006" "Amazon Silk" "tablet" 80 0 0 2013 4
"6007" "Android Browser" "mobile" 26 0 0 2013 4
"6008" "error" "desktop" 10 0 0 2013 4
"6009" "Android Webview" "tablet" 6 0 0 2013 4
"6010" "Edge" "tablet" 2 0 0 2013 4
"6011" "BlackBerry" "mobile" 1 0 0 2013 4
"6012" "Edge" "mobile" 1 0 0 2013 4
"6013" "Firefox" "mobile" 1 0 0 2013 4
"6014" "Opera" "mobile" 1 0 0 2013 4
"6015" "Puffin" "mobile" 1 0 0 2013 4
"6016" "Safari" "mobile" 12012 73 114 2013 4
"6017" "Chrome" "desktop" 8183 412 672 2013 4
"6018" "Safari" "tablet" 7684 119 237 2013 4
"6019" "Chrome" "mobile" 2828 63 111 2013 4
"6020" "Firefox" "desktop" 2570 87 140 2013 4
"6021" "Edge" "desktop" 729 8 24 2013 4
"6022" "Samsung Internet" "mobile" 225 0 0 2013 4
"6023" "Android Webview" "mobile" 131 0 0 2013 4
"6024" "Samsung Internet" "tablet" 51 0 0 2013 4
"6025" "Android Browser" "mobile" 43 0 0 2013 4
"6026" "Android Webview" "tablet" 32 6 2 2013 4
"6027" "Amazon Silk" "mobile" 11 0 0 2013 4
"6028" "error" "desktop" 8 0 0 2013 4
"6029" "BlackBerry" "mobile" 7 0 0 2013 4
"6030" "SeaMonkey" "desktop" 3 0 0 2013 4
"6031" "osee2unifiedRelease" "tablet" 2 0 0 2013 4
"6032" "Maxthon" "desktop" 0 0 0 2013 4
"6033" "Puffin" "mobile" 0 0 0 2013 4
"6034" "Safari" "mobile" 19706 217 436 2013 4
"6035" "Safari" "desktop" 7898 172 285 2013 4
"6036" "Safari" "tablet" 7814 94 181 2013 4
"6037" "Chrome" "mobile" 3285 13 15 2013 4
"6038" "Firefox" "desktop" 3027 118 248 2013 4
"6039" "Chrome" "desktop" 2478 54 134 2013 4
"6040" "Internet Explorer" "desktop" 1532 37 43 2013 4
"6041" "Chrome" "tablet" 746 5 19 2013 4
"6042" "Samsung Internet" "mobile" 524 1 1 2013 4
"6043" "Safari (in-app)" "tablet" 496 3 5 2013 4
"6044" "Edge" "desktop" 474 16 22 2013 4
"6045" "Android Webview" "mobile" 344 0 0 2013 4
"6046" "Safari (in-app)" "mobile" 269 1 2 2013 4
"6047" "Internet Explorer" "tablet" 203 5 0 2013 4
"6048" "Firefox" "mobile" 111 3 4 2013 4
"6049" "Opera" "desktop" 18 1 1 2013 4
"6050" "Edge" "mobile" 17 0 0 2013 4
"6051" "Android Webview" "tablet" 9 0 0 2013 4
"6052" "Samsung Internet" "tablet" 9 0 0 2013 4
"6053" "Internet Explorer" "mobile" 7 0 0 2013 4
"6054" "error" "desktop" 5 0 0 2013 4
"6055" "Mozilla Compatible Agent" "desktop" 3 0 0 2013 4
"6056" "Opera Mini" "mobile" 3 0 0 2013 4
"6057" "SeaMonkey" "desktop" 3 0 0 2013 4
"6058" "Opera" "mobile" 2 0 0 2013 4
"6059" "(not set)" "mobile" 1 0 0 2013 4
"6060" "Mozilla" "desktop" 1 0 0 2013 4
"6061" "YaBrowser" "desktop" 1 0 0 2013 4
"6062" "BlackBerry" "mobile" 0 0 0 2013 4
"6063" "Maxthon" "desktop" 0 0 0 2013 4
"6064" "Puffin" "mobile" 0 0 0 2013 4
"6065" "Safari (in-app)" "desktop" 0 0 0 2013 4
"6066" "Safari" "desktop" 4874 239 517 2013 4
"6067" "Edge" "desktop" 1400 60 81 2013 4
"6068" "Safari (in-app)" "tablet" 640 5 3 2013 4
"6069" "Internet Explorer" "desktop" 488 14 0 2013 4
"6070" "Samsung Internet" "mobile" 449 0 1 2013 4
"6071" "Chrome" "tablet" 303 11 13 2013 4
"6072" "Android Webview" "mobile" 252 3 4 2013 4
"6073" "Internet Explorer" "tablet" 182 5 0 2013 4
"6074" "Android Webview" "tablet" 27 0 0 2013 4
"6075" "Edge" "mobile" 15 0 0 2013 4
"6076" "Android Browser" "mobile" 11 0 0 2013 4
"6077" "(not set)" "tablet" 4 0 0 2013 4
"6078" "Android Browser" "tablet" 4 0 0 2013 4
"6079" "SeaMonkey" "desktop" 4 0 0 2013 4
"6080" "Coc Coc" "desktop" 2 0 0 2013 4
"6081" "Opera" "mobile" 2 0 0 2013 4
"6082" "Firefox" "mobile" 1 0 0 2013 4
"6083" "Mozilla Compatible Agent" "desktop" 1 0 0 2013 4
"6084" "error" "desktop" 0 0 0 2013 4
"6085" "NokiaE52-1" "mobile" 0 0 0 2013 4
"6086" "UC Browser" "mobile" 0 0 0 2013 4
"6087" "Chrome" "desktop" 16377 596 1076 2013 4
"6088" "Safari" "desktop" 4112 94 205 2013 4
"6089" "Chrome" "mobile" 2766 25 20 2013 4
"6090" "Safari (in-app)" "mobile" 1729 31 51 2013 4
"6091" "Internet Explorer" "desktop" 1148 30 32 2013 4
"6092" "Edge" "desktop" 642 7 11 2013 4
"6093" "Chrome" "tablet" 418 7 9 2013 4
"6094" "Samsung Internet" "mobile" 415 7 8 2013 4
"6095" "Android Webview" "mobile" 364 1 2 2013 4
"6096" "Internet Explorer" "tablet" 163 5 12 2013 4
"6097" "Safari (in-app)" "tablet" 141 0 0 2013 4
"6098" "Amazon Silk" "tablet" 84 1 1 2013 4
"6099" "Firefox" "mobile" 26 0 0 2013 4
"6100" "Android Browser" "mobile" 24 0 0 2013 4
"6101" "Android Webview" "tablet" 17 1 0 2013 4
"6102" "Samsung Internet" "tablet" 12 0 0 2013 4
"6103" "error" "desktop" 10 0 0 2013 4
"6104" "BlackBerry" "mobile" 7 0 0 2013 4
"6105" "Opera" "desktop" 7 0 0 2013 4
"6106" "SeaMonkey" "desktop" 7 0 0 2013 4
"6107" "Edge" "tablet" 2 0 0 2013 4
"6108" "Mozilla Compatible Agent" "desktop" 2 0 0 2013 4
"6109" "Amazon Silk" "mobile" 0 0 0 2013 4
"6110" "Safari" "tablet" 11440 290 654 2013 5
"6111" "Safari" "mobile" 9778 69 147 2013 5
"6112" "Firefox" "desktop" 3490 74 182 2013 5
"6113" "Internet Explorer" "desktop" 913 45 65 2013 5
"6114" "Edge" "desktop" 475 14 8 2013 5
"6115" "Chrome" "tablet" 181 1 7 2013 5
"6116" "Samsung Internet" "mobile" 147 2 10 2013 5
"6117" "Amazon Silk" "tablet" 71 0 0 2013 5
"6118" "Firefox" "mobile" 36 0 0 2013 5
"6119" "Android Webview" "tablet" 25 1 0 2013 5
"6120" "Android Browser" "mobile" 11 0 0 2013 5
"6121" "error" "desktop" 8 0 0 2013 5
"6122" "Opera" "mobile" 7 0 0 2013 5
"6123" "DDG-Android-3.1.1" "desktop" 2 0 0 2013 5
"6124" "Mozilla" "desktop" 2 0 0 2013 5
"6125" "Android Browser" "tablet" 1 0 0 2013 5
"6126" "Coc Coc" "desktop" 1 0 0 2013 5
"6127" "LG-C410" "mobile" 1 0 0 2013 5
"6128" "SeaMonkey" "desktop" 0 0 0 2013 5
"6129" "UC Browser" "mobile" 0 0 0 2013 5
"6130" "Safari" "tablet" 8971 180 320 2013 5
"6131" "Safari" "mobile" 4843 114 194 2013 5
"6132" "Chrome" "mobile" 1486 19 38 2013 5
"6133" "Chrome" "tablet" 429 9 13 2013 5
"6134" "Samsung Internet" "mobile" 205 1 2 2013 5
"6135" "Internet Explorer" "mobile" 35 0 0 2013 5
"6136" "Opera" "desktop" 29 0 0 2013 5
"6137" "Firefox" "mobile" 22 1 1 2013 5
"6138" "Edge" "mobile" 2 0 0 2013 5
"6139" "Edge" "tablet" 2 0 0 2013 5
"6140" "Android Browser" "mobile" 1 0 0 2013 5
"6141" "error" "desktop" 1 0 0 2013 5
"6142" "Maxthon" "desktop" 0 0 0 2013 5
"6143" "Opera" "tablet" 0 0 0 2013 5
"6144" "Opera Mini" "mobile" 0 0 0 2013 5
"6145" "UC Browser" "mobile" 0 0 0 2013 5
"6146" "Safari" "mobile" 12612 123 275 2013 5
"6147" "Safari (in-app)" "mobile" 2601 4 4 2013 5
"6148" "Internet Explorer" "desktop" 1646 61 0 2013 5
"6149" "Safari (in-app)" "tablet" 561 7 7 2013 5
"6150" "Chrome" "tablet" 532 17 38 2013 5
"6151" "Edge" "desktop" 372 7 37 2013 5
"6152" "Amazon Silk" "tablet" 126 9 14 2013 5
"6153" "Samsung Internet" "tablet" 55 1 6 2013 5
"6154" "Internet Explorer" "mobile" 14 0 0 2013 5
"6155" "Firefox" "mobile" 9 0 0 2013 5
"6156" "error" "desktop" 6 0 0 2013 5
"6157" "Android Browser" "mobile" 3 0 0 2013 5
"6158" "Android Webview" "tablet" 3 0 0 2013 5
"6159" "Opera" "mobile" 2 0 0 2013 5
"6160" "Puffin" "mobile" 2 0 0 2013 5
"6161" "Edge" "tablet" 1 0 0 2013 5
"6162" "SeaMonkey" "desktop" 0 0 0 2013 5
"6163" "Safari" "tablet" 2536 37 61 2013 5
"6164" "Internet Explorer" "desktop" 2410 46 17 2013 5
"6165" "Safari (in-app)" "tablet" 1072 4 17 2013 5
"6166" "Samsung Internet" "mobile" 228 0 1 2013 5
"6167" "Android Webview" "mobile" 191 0 0 2013 5
"6168" "Amazon Silk" "tablet" 79 0 0 2013 5
"6169" "Android Webview" "tablet" 37 0 0 2013 5
"6170" "Firefox" "mobile" 30 0 0 2013 5
"6171" "error" "desktop" 9 0 0 2013 5
"6172" "BlackBerry" "mobile" 8 0 0 2013 5
"6173" "Android Browser" "mobile" 7 0 0 2013 5
"6174" "Opera" "desktop" 7 0 0 2013 5
"6175" "Edge" "mobile" 4 0 0 2013 5
"6176" "Opera" "mobile" 4 0 0 2013 5
"6177" "Internet Explorer" "mobile" 3 0 0 2013 5
"6178" "Opera" "tablet" 3 0 0 2013 5
"6179" "Mozilla" "desktop" 2 0 0 2013 5
"6180" "Safari (in-app)" "desktop" 2 0 0 2013 5
"6181" "SeaMonkey" "desktop" 2 2 3 2013 5
"6182" "Firefox" "tablet" 1 0 0 2013 5
"6183" "Maxthon" "desktop" 1 0 0 2013 5
"6184" "Amazon Silk" "mobile" 0 0 0 2013 5
"6185" "Android Browser" "tablet" 0 0 0 2013 5
"6186" "Edge" "tablet" 0 0 0 2013 5
"6187" "YelpWebView" "mobile" 0 0 0 2013 5
"6188" "Safari" "mobile" 10981 205 364 2013 5
"6189" "Chrome" "desktop" 8913 318 567 2013 5
"6190" "Safari" "desktop" 2666 119 229 2013 5
"6191" "Internet Explorer" "desktop" 1502 76 7 2013 5
"6192" "Chrome" "mobile" 1087 9 25 2013 5
"6193" "Firefox" "desktop" 1034 38 69 2013 5
"6194" "Safari (in-app)" "mobile" 527 2 1 2013 5
"6195" "Android Webview" "mobile" 280 0 0 2013 5
"6196" "Amazon Silk" "tablet" 55 2 5 2013 5
"6197" "Opera" "desktop" 54 0 0 2013 5
"6198" "Firefox" "mobile" 34 1 2 2013 5
"6199" "Android Browser" "mobile" 14 0 0 2013 5
"6200" "SeaMonkey" "desktop" 8 0 0 2013 5
"6201" "Edge" "mobile" 2 0 0 2013 5
"6202" "Puffin" "tablet" 2 0 0 2013 5
"6203" "Android Webview" "tablet" 1 0 0 2013 5
"6204" "error" "desktop" 1 0 0 2013 5
"6205" "Coc Coc" "desktop" 0 0 0 2013 5
"6206" "Edge" "tablet" 0 0 0 2013 5
"6207" "Mozilla" "desktop" 0 0 0 2013 5
"6208" "Puffin" "mobile" 0 0 0 2013 5
"6209" "UC Browser" "tablet" 0 0 0 2013 5
"6210" "Chrome" "desktop" 5078 238 420 2013 5
"6211" "Safari" "mobile" 4536 53 102 2013 5
"6212" "Chrome" "mobile" 3515 42 63 2013 5
"6213" "Safari" "desktop" 2229 83 177 2013 5
"6214" "Edge" "desktop" 904 33 68 2013 5
"6215" "Internet Explorer" "desktop" 699 12 39 2013 5
"6216" "Android Webview" "mobile" 398 0 0 2013 5
"6217" "Samsung Internet" "mobile" 204 0 0 2013 5
"6218" "Internet Explorer" "tablet" 177 12 0 2013 5
"6219" "Amazon Silk" "tablet" 65 0 0 2013 5
"6220" "Android Webview" "tablet" 60 0 0 2013 5
"6221" "DESKTOP" "desktop" 27 0 0 2013 5
"6222" "Firefox" "mobile" 7 0 0 2013 5
"6223" "error" "desktop" 6 0 0 2013 5
"6224" "Edge" "mobile" 3 0 0 2013 5
"6225" "Mozilla" "desktop" 3 0 0 2013 5
"6226" "Android Browser" "mobile" 2 0 0 2013 5
"6227" "Coc Coc" "desktop" 2 0 0 2013 5
"6228" "SeaMonkey" "desktop" 2 0 0 2013 5
"6229" "(not set)" "mobile" 0 0 0 2013 5
"6230" "Safari" "desktop" 6225 203 425 2013 5
"6231" "Chrome" "desktop" 4439 137 271 2013 5
"6232" "Internet Explorer" "mobile" 1920 14 25 2013 5
"6233" "Edge" "desktop" 1351 40 65 2013 5
"6234" "Firefox" "desktop" 1054 35 52 2013 5
"6235" "Safari (in-app)" "tablet" 815 2 5 2013 5
"6236" "Safari (in-app)" "mobile" 613 0 0 2013 5
"6237" "Internet Explorer" "desktop" 537 13 38 2013 5
"6238" "Amazon Silk" "tablet" 298 10 10 2013 5
"6239" "Chrome" "tablet" 268 4 5 2013 5
"6240" "Samsung Internet" "tablet" 31 0 0 2013 5
"6241" "Android Browser" "tablet" 3 0 0 2013 5
"6242" "UC Browser" "mobile" 3 0 0 2013 5
"6243" "MRCHROME" "desktop" 2 0 0 2013 5
"6244" "Opera" "tablet" 2 0 0 2013 5
"6245" "(not set)" "mobile" 1 0 0 2013 5
"6246" "error" "desktop" 1 0 0 2013 5
"6247" "Firefox" "tablet" 1 0 0 2013 5
"6248" "Maxthon" "desktop" 1 0 0 2013 5
"6249" "Mozilla" "desktop" 1 0 0 2013 5
"6250" "Puffin" "desktop" 1 0 0 2013 5
"6251" "SeaMonkey" "desktop" 1 3 2 2013 5
"6252" "Coc Coc" "desktop" 0 0 0 2013 5
"6253" "Chrome" "desktop" 9209 271 649 2013 5
"6254" "Safari" "desktop" 4308 177 358 2013 5
"6255" "Internet Explorer" "desktop" 1652 45 0 2013 5
"6256" "Firefox" "desktop" 1644 31 44 2013 5
"6257" "Safari (in-app)" "tablet" 901 10 16 2013 5
"6258" "Safari (in-app)" "mobile" 519 0 4 2013 5
"6259" "Edge" "desktop" 466 12 31 2013 5
"6260" "Android Webview" "mobile" 288 0 0 2013 5
"6261" "Chrome" "tablet" 232 4 8 2013 5
"6262" "Internet Explorer" "mobile" 131 1 2 2013 5
"6263" "Internet Explorer" "tablet" 59 1 0 2013 5
"6264" "Amazon Silk" "tablet" 34 0 0 2013 5
"6265" "Android Webview" "tablet" 31 0 0 2013 5
"6266" "BlackBerry" "mobile" 24 0 0 2013 5
"6267" "Android Browser" "mobile" 9 0 0 2013 5
"6268" "Maxthon" "desktop" 5 0 0 2013 5
"6269" "Opera" "desktop" 5 0 0 2013 5
"6270" "Opera" "mobile" 5 0 0 2013 5
"6271" "Firefox" "tablet" 1 0 0 2013 5
"6272" "NetFront" "desktop" 1 0 0 2013 5
"6273" "YaBrowser" "mobile" 1 0 0 2013 5
"6274" "error" "desktop" 0 0 0 2013 5
"6275" "Mozilla Compatible Agent" "desktop" 0 0 0 2013 5
"6276" "Safari" "mobile" 11173 120 218 2013 5
"6277" "Chrome" "desktop" 10690 434 883 2013 5
"6278" "Safari" "desktop" 4064 171 326 2013 5
"6279" "Chrome" "mobile" 3800 43 68 2013 5
"6280" "Safari" "tablet" 2369 49 80 2013 5
"6281" "Edge" "desktop" 938 16 19 2013 5
"6282" "Chrome" "tablet" 645 14 27 2013 5
"6283" "Safari (in-app)" "tablet" 242 2 2 2013 5
"6284" "Amazon Silk" "tablet" 116 4 4 2013 5
"6285" "Internet Explorer" "tablet" 111 3 0 2013 5
"6286" "Firefox" "mobile" 77 0 0 2013 5
"6287" "Mozilla Compatible Agent" "desktop" 46 0 0 2013 5
"6288" "Opera" "desktop" 21 2 0 2013 5
"6289" "Android Webview" "tablet" 11 0 0 2013 5
"6290" "Android Browser" "tablet" 9 0 0 2013 5
"6291" "Internet Explorer" "mobile" 9 0 0 2013 5
"6292" "error" "desktop" 8 0 0 2013 5
"6293" "Mozilla" "desktop" 4 0 0 2013 5
"6294" "UC Browser" "mobile" 4 0 0 2013 5
"6295" "NokiaC7-00" "mobile" 3 0 0 2013 5
"6296" "Amazon Silk" "mobile" 2 0 0 2013 5
"6297" "Opera" "mobile" 2 0 0 2013 5
"6298" "Edge" "tablet" 1 0 0 2013 5
"6299" "Samsung Internet" "desktop" 1 0 0 2013 5
"6300" "Safari" "mobile" 16994 287 461 2013 5
"6301" "Safari" "tablet" 3731 89 98 2013 5
"6302" "Chrome" "mobile" 1853 14 17 2013 5
"6303" "Safari (in-app)" "tablet" 1148 0 0 2013 5
"6304" "Internet Explorer" "desktop" 1068 20 0 2013 5
"6305" "Edge" "desktop" 666 16 41 2013 5
"6306" "Safari (in-app)" "mobile" 254 0 0 2013 5
"6307" "Android Webview" "mobile" 152 0 0 2013 5
"6308" "Internet Explorer" "tablet" 149 4 0 2013 5
"6309" "Firefox" "mobile" 31 0 0 2013 5
"6310" "SeaMonkey" "desktop" 11 1 2 2013 5
"6311" "Android Webview" "tablet" 8 0 0 2013 5
"6312" "BlackBerry" "mobile" 8 0 0 2013 5
"6313" "UC Browser" "mobile" 8 0 0 2013 5
"6314" "error" "desktop" 7 0 0 2013 5
"6315" "Opera Mini" "mobile" 5 0 0 2013 5
"6316" "Opera" "tablet" 4 0 0 2013 5
"6317" "Edge" "tablet" 3 0 1 2013 5
"6318" "Edge" "mobile" 2 0 0 2013 5
"6319" "Mozilla" "desktop" 2 0 0 2013 5
"6320" "Opera" "desktop" 2 0 0 2013 5
"6321" "Amazon Silk" "mobile" 1 0 0 2013 5
"6322" "Puffin" "desktop" 1 0 0 2013 5
"6323" "Safari (in-app)" "desktop" 1 0 0 2013 5
"6324" "UC Browser" "desktop" 1 0 0 2013 5
"6325" "Iron" "tablet" 0 0 0 2013 5
"6326" "Safari" "tablet" 9750 159 336 2013 5
"6327" "Safari" "desktop" 8893 427 789 2013 5
"6328" "Safari" "mobile" 6992 108 171 2013 5
"6329" "Chrome" "desktop" 3949 168 275 2013 5
"6330" "Safari (in-app)" "mobile" 1578 2 5 2013 5
"6331" "Firefox" "desktop" 1498 19 49 2013 5
"6332" "Chrome" "tablet" 1241 23 50 2013 5
"6333" "Edge" "desktop" 887 11 7 2013 5
"6334" "Internet Explorer" "desktop" 446 16 18 2013 5
"6335" "Internet Explorer" "tablet" 389 8 0 2013 5
"6336" "Samsung Internet" "mobile" 89 0 1 2013 5
"6337" "Internet Explorer" "mobile" 86 0 0 2013 5
"6338" "Amazon Silk" "tablet" 52 3 1 2013 5
"6339" "Firefox" "mobile" 12 0 0 2013 5
"6340" "Android Browser" "tablet" 11 0 0 2013 5
"6341" "Android Webview" "tablet" 11 0 0 2013 5
"6342" "Opera" "desktop" 11 4 8 2013 5
"6343" "Opera Mini" "mobile" 4 0 0 2013 5
"6344" "Edge" "tablet" 3 0 0 2013 5
"6345" "error" "desktop" 3 0 0 2013 5
"6346" "SeaMonkey" "desktop" 3 0 0 2013 5
"6347" "Amazon Silk" "desktop" 2 0 0 2013 5
"6348" "Firefox" "tablet" 2 0 0 2013 5
"6349" "Maxthon" "desktop" 2 0 0 2013 5
"6350" "YaBrowser" "desktop" 2 0 0 2013 5
"6351" "Mozilla Compatible Agent" "desktop" 1 0 0 2013 5
"6352" "Opera" "tablet" 0 0 0 2013 5
"6353" "Safari" "mobile" 13457 225 353 2013 5
"6354" "Chrome" "desktop" 11838 531 955 2013 5
"6355" "Safari" "tablet" 4527 108 245 2013 5
"6356" "Internet Explorer" "desktop" 1633 81 0 2013 5
"6357" "Firefox" "desktop" 943 16 48 2013 5
"6358" "Edge" "desktop" 921 26 34 2013 5
"6359" "Safari (in-app)" "tablet" 660 9 9 2013 5
"6360" "Chrome" "tablet" 429 7 31 2013 5
"6361" "Amazon Silk" "tablet" 157 0 2 2013 5
"6362" "Samsung Internet" "mobile" 116 2 1 2013 5
"6363" "Samsung Internet" "tablet" 30 0 0 2013 5
"6364" "Opera" "desktop" 15 0 0 2013 5
"6365" "BlackBerry" "mobile" 6 0 0 2013 5
"6366" "error" "desktop" 6 0 0 2013 5
"6367" "Internet Explorer" "mobile" 4 0 0 2013 5
"6368" "osee2unifiedRelease" "mobile" 4 0 0 2013 5
"6369" "UC Browser" "mobile" 4 0 0 2013 5
"6370" "Android Browser" "tablet" 3 0 0 2013 5
"6371" "Maxthon" "desktop" 2 0 0 2013 5
"6372" "Android Browser" "mobile" 1 0 0 2013 5
"6373" "Mozilla" "desktop" 1 0 0 2013 5
"6374" "SeaMonkey" "desktop" 1 0 0 2013 5
"6375" "Truefitbot" "desktop" 1 0 0 2013 5
"6376" "BrowserNG" "mobile" 0 0 0 2013 5
"6377" "Chrome" "desktop" 9417 404 687 2013 5
"6378" "Internet Explorer" "desktop" 2044 56 63 2013 5
"6379" "Edge" "desktop" 1842 53 89 2013 5
"6380" "Firefox" "desktop" 1338 34 89 2013 5
"6381" "Safari (in-app)" "mobile" 1140 9 8 2013 5
"6382" "Chrome" "mobile" 811 6 12 2013 5
"6383" "Safari (in-app)" "tablet" 774 11 29 2013 5
"6384" "Chrome" "tablet" 701 25 53 2013 5
"6385" "Internet Explorer" "tablet" 335 22 0 2013 5
"6386" "Amazon Silk" "tablet" 323 9 15 2013 5
"6387" "Samsung Internet" "mobile" 163 1 1 2013 5
"6388" "Android Browser" "mobile" 44 0 0 2013 5
"6389" "Opera" "desktop" 31 0 0 2013 5
"6390" "Firefox" "mobile" 26 0 0 2013 5
"6391" "Android Browser" "tablet" 17 0 0 2013 5
"6392" "Android Webview" "tablet" 15 0 0 2013 5
"6393" "error" "desktop" 5 0 0 2013 5
"6394" "Truefitbot" "desktop" 3 0 0 2013 5
"6395" "Mozilla" "desktop" 2 0 0 2013 5
"6396" "osee2unifiedRelease" "mobile" 2 0 0 2013 5
"6397" "BrowserNG" "mobile" 0 0 0 2013 5
"6398" "UC Browser" "mobile" 0 0 0 2013 5
"6399" "Safari" "mobile" 7745 131 200 2013 5
"6400" "Safari" "tablet" 6261 142 245 2013 5
"6401" "Chrome" "mobile" 3166 26 45 2013 5
"6402" "Firefox" "desktop" 3057 70 127 2013 5
"6403" "Safari" "desktop" 2223 66 131 2013 5
"6404" "Safari (in-app)" "mobile" 884 1 2 2013 5
"6405" "Android Webview" "mobile" 115 0 0 2013 5
"6406" "Firefox" "mobile" 100 2 3 2013 5
"6407" "Opera" "desktop" 51 0 0 2013 5
"6408" "error" "desktop" 10 0 0 2013 5
"6409" "Samsung Internet" "tablet" 10 0 0 2013 5
"6410" "BlackBerry" "mobile" 9 0 0 2013 5
"6411" "Android Browser" "mobile" 7 0 0 2013 5
"6412" "SeaMonkey" "desktop" 4 0 0 2013 5
"6413" "Android Webview" "tablet" 3 0 0 2013 5
"6414" "Maxthon" "desktop" 2 0 0 2013 5
"6415" "Mozilla Compatible Agent" "desktop" 2 0 0 2013 5
"6416" "Amazon Silk" "desktop" 1 0 0 2013 5
"6417" "Opera Mini" "mobile" 1 0 0 2013 5
"6418" "(not set)" "tablet" 0 0 0 2013 5
"6419" "Edge" "tablet" 0 0 0 2013 5
"6420" "Safari" "mobile" 13940 178 301 2013 5
"6421" "Chrome" "desktop" 3326 96 171 2013 5
"6422" "Safari" "tablet" 2477 69 124 2013 5
"6423" "Internet Explorer" "desktop" 1783 35 43 2013 5
"6424" "Chrome" "mobile" 932 17 25 2013 5
"6425" "Edge" "desktop" 676 12 30 2013 5
"6426" "Chrome" "tablet" 620 3 11 2013 5
"6427" "Internet Explorer" "tablet" 340 16 4 2013 5
"6428" "Samsung Internet" "mobile" 316 4 3 2013 5
"6429" "Safari (in-app)" "tablet" 288 0 0 2013 5
"6430" "Amazon Silk" "tablet" 209 6 10 2013 5
"6431" "Safari (in-app)" "mobile" 120 0 1 2013 5
"6432" "Firefox" "mobile" 114 7 6 2013 5
"6433" "Android Webview" "tablet" 110 0 0 2013 5
"6434" "Samsung Internet" "tablet" 44 1 4 2013 5
"6435" "Opera" "desktop" 16 0 0 2013 5
"6436" "Opera" "mobile" 8 0 0 2013 5
"6437" "Firefox" "tablet" 7 0 0 2013 5
"6438" "Amazon Silk" "mobile" 6 0 0 2013 5
"6439" "Android Browser" "mobile" 5 0 0 2013 5
"6440" "BlackBerry" "mobile" 5 0 0 2013 5
"6441" "Android Browser" "tablet" 4 0 0 2013 5
"6442" "error" "desktop" 4 0 0 2013 5
"6443" "Internet Explorer" "mobile" 4 0 0 2013 5
"6444" "osee2unifiedRelease" "mobile" 3 0 0 2013 5
"6445" "Edge" "mobile" 2 0 0 2013 5
"6446" "Puffin" "desktop" 2 0 0 2013 5
"6447" "Amazon Silk" "desktop" 1 0 0 2013 5
"6448" "Iron" "tablet" 1 0 0 2013 5
"6449" "Samsung Internet" "desktop" 1 0 0 2013 5
"6450" "SeaMonkey" "desktop" 1 0 0 2013 5
"6451" "Mozilla Compatible Agent" "desktop" 0 0 0 2013 5
"6452" "Safari" "tablet" 34417 965 1633 2013 5
"6453" "Safari" "desktop" 10937 496 1044 2013 5
"6454" "Safari (in-app)" "mobile" 6972 45 82 2013 5
"6455" "Safari (in-app)" "tablet" 5349 53 106 2013 5
"6456" "Edge" "desktop" 3279 130 243 2013 5
"6457" "Internet Explorer" "desktop" 2265 57 57 2013 5
"6458" "Chrome" "mobile" 2011 10 14 2013 5
"6459" "Firefox" "desktop" 1795 50 80 2013 5
"6460" "Chrome" "tablet" 1765 44 117 2013 5
"6461" "Android Webview" "mobile" 479 2 1 2013 5
"6462" "Internet Explorer" "tablet" 462 18 16 2013 5
"6463" "Amazon Silk" "tablet" 259 3 1 2013 5
"6464" "Opera" "desktop" 85 2 12 2013 5
"6465" "Firefox" "mobile" 78 0 0 2013 5
"6466" "Internet Explorer" "mobile" 49 0 0 2013 5
"6467" "Android Webview" "tablet" 45 0 4 2013 5
"6468" "Edge" "mobile" 41 0 0 2013 5
"6469" "Android Browser" "mobile" 25 0 0 2013 5
"6470" "error" "desktop" 17 0 0 2013 5
"6471" "Mozilla" "desktop" 7 2 3 2013 5
"6472" "Amazon Silk" "mobile" 5 0 0 2013 5
"6473" "Opera" "mobile" 5 0 0 2013 5
"6474" "Opera Mini" "mobile" 5 0 0 2013 5
"6475" "SeaMonkey" "desktop" 5 0 0 2013 5
"6476" "YaBrowser" "desktop" 5 0 0 2013 5
"6477" "Android Browser" "tablet" 4 0 0 2013 5
"6478" "BlackBerry" "mobile" 4 0 0 2013 5
"6479" "MRCHROME" "desktop" 4 0 0 2013 5
"6480" "Maxthon" "desktop" 3 0 0 2013 5
"6481" "Opera" "tablet" 3 0 0 2013 5
"6482" "Edge" "tablet" 2 0 0 2013 5
